instance_id,class_id,size,distribution,capacity_level,instance_seed,algorithm_seed,method,status,feasible,objective_value,runtime_seconds,time_to_best_seconds,open_sites,starts_attempted,starts_completed,successful_starts,failed_starts,starts_without_improvement,max_starts_without_improvement,repair_attempts,repair_successes,one_swap_moves,two_swap_moves,cache_hits,cache_misses,vnd_iterations,stagnation_stops,deadline_stops,stop_reason,objective_upper_bound,upper_bound_reached,optimality_certified_by_upper_bound,error
large_uniform_medium_004,large_uniform_medium,large,uniform,medium,202677204,42,grasp_vnd,success,True,4.911713540652531,0.2841000000044005,0.2840987999952631,s10;s19;s34;s39;s43;s44;s52;s54;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.911713540652531,True,True,
large_uniform_medium_004,large_uniform_medium,large,uniform,medium,202677204,123,grasp_vnd,success,True,4.911713540652531,0.2861088999925414,0.2861076999979559,s10;s19;s34;s39;s43;s44;s52;s54;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.911713540652531,True,True,
large_uniform_medium_004,large_uniform_medium,large,uniform,medium,202677204,2026,grasp_vnd,success,True,4.911713540652531,0.2842760999919846,0.2842747999966377,s10;s19;s34;s39;s43;s44;s52;s54;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.911713540652531,True,True,
large_uniform_medium_004,large_uniform_medium,large,uniform,medium,202677204,31415,grasp_vnd,success,True,4.911713540652531,0.2843446999904699,0.2843435999966459,s10;s19;s34;s39;s43;s44;s52;s54;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.911713540652531,True,True,
large_uniform_medium_004,large_uniform_medium,large,uniform,medium,202677204,98765,grasp_vnd,success,True,4.911713540652531,0.284835500002373,0.2848340000055032,s10;s19;s34;s39;s43;s44;s52;s54;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.911713540652531,True,True,
large_uniform_medium_005,large_uniform_medium,large,uniform,medium,202677205,42,grasp_vnd,success,True,4.744378976692025,0.2908273999928497,0.2908261999982642,s1;s14;s15;s18;s20;s29;s42;s50;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.744378976692025,True,True,
large_uniform_medium_005,large_uniform_medium,large,uniform,medium,202677205,123,grasp_vnd,success,True,4.744378976692025,0.2832968000002438,0.2832956000056583,s1;s14;s15;s18;s20;s29;s42;s50;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.744378976692025,True,True,
large_uniform_medium_005,large_uniform_medium,large,uniform,medium,202677205,2026,grasp_vnd,success,True,4.744378976692025,0.285015100002056,0.28501399999368,s1;s14;s15;s18;s20;s29;s42;s50;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.744378976692025,True,True,
large_uniform_medium_005,large_uniform_medium,large,uniform,medium,202677205,31415,grasp_vnd,success,True,4.744378976692025,0.2843422999867471,0.2843409999914001,s1;s14;s15;s18;s20;s29;s42;s50;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.744378976692025,True,True,
large_uniform_medium_005,large_uniform_medium,large,uniform,medium,202677205,98765,grasp_vnd,success,True,4.744378976692025,0.2867325999977765,0.286731600004714,s1;s14;s15;s18;s20;s29;s42;s50;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.744378976692025,True,True,
large_uniform_loose_001,large_uniform_loose,large,uniform,loose,202687201,42,grasp_vnd,success,True,4.090032151290011,0.2877530999976443,0.2877519999892683,s10;s13;s14;s2;s41;s45;s46;s68;s73;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.090032151290011,True,True,
large_uniform_loose_001,large_uniform_loose,large,uniform,loose,202687201,123,grasp_vnd,success,True,4.090032151290011,0.294146100000944,0.2941449000063585,s10;s13;s14;s2;s41;s45;s46;s68;s73;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.090032151290011,True,True,
large_uniform_loose_001,large_uniform_loose,large,uniform,loose,202687201,2026,grasp_vnd,success,True,4.090032151290011,0.287468099995749,0.287467000001925,s10;s13;s14;s2;s41;s45;s46;s68;s73;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.090032151290011,True,True,
large_uniform_loose_001,large_uniform_loose,large,uniform,loose,202687201,31415,grasp_vnd,success,True,4.090032151290011,0.293982600007439,0.2939814000128535,s10;s13;s14;s2;s41;s45;s46;s68;s73;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.090032151290011,True,True,
large_uniform_loose_001,large_uniform_loose,large,uniform,loose,202687201,98765,grasp_vnd,success,True,4.090032151290011,0.3403684999939287,0.3403671999985818,s10;s13;s14;s2;s41;s45;s46;s68;s73;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.090032151290011,True,True,
large_uniform_loose_002,large_uniform_loose,large,uniform,loose,202687202,42,grasp_vnd,success,True,5.350284029116609,0.3068961999961175,0.3068948000000091,s12;s13;s36;s48;s51;s53;s55;s6;s60;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.350284029116609,True,True,
large_uniform_loose_002,large_uniform_loose,large,uniform,loose,202687202,123,grasp_vnd,success,True,5.350284029116609,0.3154351000121096,0.3154337000014493,s12;s13;s36;s48;s51;s53;s55;s6;s60;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.350284029116609,True,True,
large_uniform_loose_002,large_uniform_loose,large,uniform,loose,202687202,2026,grasp_vnd,success,True,5.350284029116609,0.3086991000018315,0.3086977000057231,s12;s13;s36;s48;s51;s53;s55;s6;s60;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.350284029116609,True,True,
large_uniform_loose_002,large_uniform_loose,large,uniform,loose,202687202,31415,grasp_vnd,success,True,5.350284029116609,0.3048661999928299,0.3048649999982444,s12;s13;s36;s48;s51;s53;s55;s6;s60;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.350284029116609,True,True,
large_uniform_loose_002,large_uniform_loose,large,uniform,loose,202687202,98765,grasp_vnd,success,True,5.350284029116609,0.3210104000027058,0.3210091999935685,s12;s13;s36;s48;s51;s53;s55;s6;s60;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.350284029116609,True,True,
large_uniform_loose_003,large_uniform_loose,large,uniform,loose,202687203,42,grasp_vnd,success,True,4.614403243806062,0.304551299996092,0.3045496999984607,s11;s17;s18;s3;s35;s37;s40;s42;s58;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.614403243806062,True,True,
large_uniform_loose_003,large_uniform_loose,large,uniform,loose,202687203,123,grasp_vnd,success,True,4.614403243806062,0.2901837999961572,0.2901825999870198,s11;s17;s18;s3;s35;s37;s40;s42;s58;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.614403243806062,True,True,
large_uniform_loose_003,large_uniform_loose,large,uniform,loose,202687203,2026,grasp_vnd,success,True,4.614403243806062,0.2846639000053983,0.2846627999970224,s11;s17;s18;s3;s35;s37;s40;s42;s58;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.614403243806062,True,True,
large_uniform_loose_003,large_uniform_loose,large,uniform,loose,202687203,31415,grasp_vnd,success,True,4.614403243806062,0.2893741000007139,0.2893728999915765,s11;s17;s18;s3;s35;s37;s40;s42;s58;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.614403243806062,True,True,
large_uniform_loose_003,large_uniform_loose,large,uniform,loose,202687203,98765,grasp_vnd,success,True,4.614403243806062,0.2841101000085473,0.2841088999994099,s11;s17;s18;s3;s35;s37;s40;s42;s58;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.614403243806062,True,True,
large_uniform_loose_004,large_uniform_loose,large,uniform,loose,202687204,42,grasp_vnd,success,True,4.180948532956265,0.2927157999947667,0.2927148000017041,s1;s19;s27;s30;s31;s35;s47;s68;s7;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.180948532956265,True,True,
large_uniform_loose_004,large_uniform_loose,large,uniform,loose,202687204,123,grasp_vnd,success,True,4.180948532956265,0.2860867999988841,0.2860858000058215,s1;s19;s27;s30;s31;s35;s47;s68;s7;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.180948532956265,True,True,
large_uniform_loose_004,large_uniform_loose,large,uniform,loose,202687204,2026,grasp_vnd,success,True,4.180948532956265,0.2870843999990029,0.2870830000028945,s1;s19;s27;s30;s31;s35;s47;s68;s7;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.180948532956265,True,True,
large_uniform_loose_004,large_uniform_loose,large,uniform,loose,202687204,31415,grasp_vnd,success,True,4.180948532956265,0.2886472999962279,0.2886459999863291,s1;s19;s27;s30;s31;s35;s47;s68;s7;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.180948532956265,True,True,
large_uniform_loose_004,large_uniform_loose,large,uniform,loose,202687204,98765,grasp_vnd,success,True,4.180948532956265,0.2874422000022605,0.2874411000084365,s1;s19;s27;s30;s31;s35;s47;s68;s7;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.180948532956265,True,True,
large_uniform_loose_005,large_uniform_loose,large,uniform,loose,202687205,42,grasp_vnd,success,True,4.784797157765416,0.2847298999986378,0.284728400001768,s20;s30;s32;s35;s41;s6;s61;s67;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.784797157765416,True,True,
large_uniform_loose_005,large_uniform_loose,large,uniform,loose,202687205,123,grasp_vnd,success,True,4.784797157765416,0.2908690000040224,0.2908679000101983,s20;s30;s32;s35;s41;s6;s61;s67;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.784797157765416,True,True,
large_uniform_loose_005,large_uniform_loose,large,uniform,loose,202687205,2026,grasp_vnd,success,True,4.784797157765416,0.2944458999991184,0.2944448999915039,s20;s30;s32;s35;s41;s6;s61;s67;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.784797157765416,True,True,
large_uniform_loose_005,large_uniform_loose,large,uniform,loose,202687205,31415,grasp_vnd,success,True,4.784797157765416,0.2908258000097703,0.2908246000006329,s20;s30;s32;s35;s41;s6;s61;s67;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.784797157765416,True,True,
large_uniform_loose_005,large_uniform_loose,large,uniform,loose,202687205,98765,grasp_vnd,success,True,4.784797157765416,0.2851907000003848,0.2851894000050379,s20;s30;s32;s35;s41;s6;s61;s67;s69;s74,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.784797157765416,True,True,
large_clustered_tight_001,large_clustered_tight,large,clustered,tight,202697201,42,grasp_vnd,success,True,32.047295135479146,9.06606450000254,1.5147980999900028,s10;s16;s22;s33;s37;s56;s62;s63;s69;s75,23,23,18,5,20,20,7,1,19,4,505,569,41,1,0,stagnation,32.783456717891944,False,False,
large_clustered_tight_001,large_clustered_tight,large,clustered,tight,202697201,123,grasp_vnd,success,True,32.047295135479146,8.178321500003221,2.885441900012665,s10;s16;s22;s33;s37;s56;s62;s63;s69;s75,23,23,17,6,20,20,5,0,20,6,200,175,43,1,0,stagnation,32.783456717891944,False,False,
large_clustered_tight_001,large_clustered_tight,large,clustered,tight,202697201,2026,grasp_vnd,success,True,32.047295135479146,9.820918100012932,6.213254100002814,s10;s16;s22;s33;s37;s56;s62;s63;s69;s75,24,24,19,5,20,20,8,1,24,5,303,377,48,1,0,stagnation,32.783456717891944,False,False,
large_clustered_tight_001,large_clustered_tight,large,clustered,tight,202697201,31415,grasp_vnd,success,True,32.047295135479146,5.206974500004435,1.49507530000119,s10;s16;s22;s33;s37;s56;s62;s63;s69;s75,22,22,20,2,20,20,4,1,25,1,237,167,46,1,0,stagnation,32.783456717891944,False,False,
large_clustered_tight_001,large_clustered_tight,large,clustered,tight,202697201,98765,grasp_vnd,success,True,32.047295135479146,10.345930499999668,2.7802267000079155,s10;s16;s22;s33;s37;s56;s62;s63;s69;s75,23,23,18,5,20,20,8,1,15,3,471,254,36,1,0,stagnation,32.783456717891944,False,False,
large_clustered_tight_002,large_clustered_tight,large,clustered,tight,202697202,42,grasp_vnd,success,True,21.63785382605508,3.839644199993927,0.2953203999932157,s20;s24;s28;s34;s4;s41;s51;s52;s55;s60,21,21,21,0,20,20,4,1,27,5,301,326,53,1,0,stagnation,22.336913345657933,False,False,
large_clustered_tight_002,large_clustered_tight,large,clustered,tight,202697202,123,grasp_vnd,success,True,21.63785382605508,3.102219500011415,0.2938592999998946,s20;s24;s28;s34;s4;s41;s51;s52;s55;s60,21,21,21,0,20,20,3,1,29,8,323,460,58,1,0,stagnation,22.336913345657933,False,False,
large_clustered_tight_002,large_clustered_tight,large,clustered,tight,202697202,2026,grasp_vnd,success,True,21.63785382605508,2.746363400001428,0.2944802999991225,s20;s24;s28;s34;s4;s41;s51;s52;s55;s60,21,21,19,2,20,20,2,0,29,3,211,255,51,1,0,stagnation,22.336913345657933,False,False,
large_clustered_tight_002,large_clustered_tight,large,clustered,tight,202697202,31415,grasp_vnd,success,True,21.63785382605508,1.5103611999948043,0.289892199987662,s20;s24;s28;s34;s4;s41;s51;s52;s55;s60,21,21,21,0,20,20,1,0,34,2,181,232,57,1,0,stagnation,22.336913345657933,False,False,
large_clustered_tight_002,large_clustered_tight,large,clustered,tight,202697202,98765,grasp_vnd,success,True,21.63785382605508,2.575767100002849,0.282277599995723,s20;s24;s28;s34;s4;s41;s51;s52;s55;s60,21,21,20,1,20,20,3,1,31,3,240,398,54,1,0,stagnation,22.336913345657933,False,False,
large_clustered_tight_003,large_clustered_tight,large,clustered,tight,202697203,42,grasp_vnd,success,True,25.54610234240812,3.9057202999974834,2.703187399994931,s15;s37;s4;s48;s49;s52;s7;s71;s72;s8,22,22,20,2,20,20,4,2,12,7,550,220,39,1,0,stagnation,29.009068275359542,False,False,
large_clustered_tight_003,large_clustered_tight,large,clustered,tight,202697203,123,grasp_vnd,success,True,25.54610234240812,5.183761799999047,1.530880200007232,s15;s37;s4;s48;s49;s52;s7;s71;s72;s8,22,22,18,4,20,20,6,3,11,4,345,163,33,1,0,stagnation,29.009068275359542,False,False,
large_clustered_tight_003,large_clustered_tight,large,clustered,tight,202697203,2026,grasp_vnd,success,True,25.54610234240812,5.247343800001545,3.9180649000045378,s15;s37;s4;s48;s49;s52;s7;s71;s72;s8,22,22,19,3,20,20,5,2,14,8,535,212,41,1,0,stagnation,29.009068275359542,False,False,
large_clustered_tight_003,large_clustered_tight,large,clustered,tight,202697203,31415,grasp_vnd,success,True,25.54610234240812,5.275051300006453,1.5149277000018628,s15;s37;s4;s48;s49;s52;s7;s71;s72;s8,22,22,18,4,20,20,5,2,8,8,606,191,34,1,0,stagnation,29.009068275359542,False,False,
large_clustered_tight_003,large_clustered_tight,large,clustered,tight,202697203,98765,grasp_vnd,success,True,25.54610234240812,4.056865000005928,1.5344445000082487,s15;s37;s4;s48;s49;s52;s7;s71;s72;s8,22,22,20,2,20,20,4,2,14,3,343,163,37,1,0,stagnation,29.009068275359542,False,False,
large_clustered_tight_004,large_clustered_tight,large,clustered,tight,202697204,42,grasp_vnd,success,True,26.3978535046586,1.5396885000081966,0.2787920999980997,s18;s2;s22;s24;s29;s30;s32;s38;s46;s54,21,21,21,0,20,20,4,3,49,2,63,103,72,1,0,stagnation,26.73170007881409,False,False,
large_clustered_tight_004,large_clustered_tight,large,clustered,tight,202697204,123,grasp_vnd,success,True,26.3978535046586,0.4333741000009468,0.2816110999992816,s18;s2;s22;s24;s29;s30;s32;s38;s46;s54,21,21,21,0,20,20,1,1,54,2,59,83,77,1,0,stagnation,26.73170007881409,False,False,
large_clustered_tight_004,large_clustered_tight,large,clustered,tight,202697204,2026,grasp_vnd,success,True,26.3978535046586,3.936946100002388,0.2825277999945683,s18;s2;s22;s24;s29;s30;s32;s38;s46;s54,21,21,19,2,20,20,4,1,49,3,47,104,71,1,0,stagnation,26.73170007881409,False,False,
large_clustered_tight_004,large_clustered_tight,large,clustered,tight,202697204,31415,grasp_vnd,success,True,26.3978535046586,2.758373999997275,0.2856734999950276,s18;s2;s22;s24;s29;s30;s32;s38;s46;s54,21,21,21,0,20,20,2,0,50,2,52,100,73,1,0,stagnation,26.73170007881409,False,False,
large_clustered_tight_004,large_clustered_tight,large,clustered,tight,202697204,98765,grasp_vnd,success,True,26.3978535046586,3.769562000001315,0.2853345000039553,s18;s2;s22;s24;s29;s30;s32;s38;s46;s54,21,21,20,1,20,20,4,1,46,2,45,79,68,1,0,stagnation,26.73170007881409,False,False,
large_clustered_tight_005,large_clustered_tight,large,clustered,tight,202697205,42,grasp_vnd,success,True,20.974249170632454,7.019950499990955,1.3432589000003643,s12;s23;s27;s34;s39;s41;s45;s46;s65;s71,22,22,16,6,20,20,7,2,22,4,280,331,42,1,0,stagnation,23.033676028194808,False,False,
large_clustered_tight_005,large_clustered_tight,large,clustered,tight,202697205,123,grasp_vnd,success,True,20.974249170632454,9.111076000001049,2.4786541999928886,s12;s23;s27;s34;s39;s41;s45;s46;s65;s71,23,23,14,9,20,20,9,2,22,2,205,143,38,1,0,stagnation,23.033676028194808,False,False,
large_clustered_tight_005,large_clustered_tight,large,clustered,tight,202697205,2026,grasp_vnd,success,True,20.974249170632454,7.559069099996122,1.333559899998363,s12;s23;s27;s34;s39;s41;s45;s46;s65;s71,22,22,17,5,20,20,6,1,28,3,286,307,48,1,0,stagnation,23.033676028194808,False,False,
large_clustered_tight_005,large_clustered_tight,large,clustered,tight,202697205,31415,grasp_vnd,success,True,20.974249170632454,8.253624099990702,1.2685121999966211,s12;s23;s27;s34;s39;s41;s45;s46;s65;s71,22,22,14,8,20,20,7,1,25,3,249,121,42,1,0,stagnation,23.033676028194808,False,False,
large_clustered_tight_005,large_clustered_tight,large,clustered,tight,202697205,98765,grasp_vnd,success,True,20.974249170632454,11.168942200005404,1.3497154999931809,s12;s23;s27;s34;s39;s41;s45;s46;s65;s71,22,22,16,6,20,20,11,3,31,1,242,99,48,1,0,stagnation,23.033676028194808,False,False,
large_clustered_medium_001,large_clustered_medium,large,clustered,medium,202707201,42,grasp_vnd,success,True,16.041078030682854,0.2865824000036809,0.286581100008334,s13;s16;s30;s32;s33;s4;s49;s51;s54;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,16.041078030682854,True,True,
large_clustered_medium_001,large_clustered_medium,large,clustered,medium,202707201,123,grasp_vnd,success,True,16.041078030682854,0.321851599990623,0.3218501999945147,s13;s16;s30;s32;s33;s4;s49;s51;s54;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,16.041078030682854,True,True,
large_clustered_medium_001,large_clustered_medium,large,clustered,medium,202707201,2026,grasp_vnd,success,True,16.041078030682854,0.3175754999974742,0.3175740000006044,s13;s16;s30;s32;s33;s4;s49;s51;s54;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,16.041078030682854,True,True,
large_clustered_medium_001,large_clustered_medium,large,clustered,medium,202707201,31415,grasp_vnd,success,True,16.041078030682854,0.2921359999891137,0.2921346999937668,s13;s16;s30;s32;s33;s4;s49;s51;s54;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,16.041078030682854,True,True,
large_clustered_medium_001,large_clustered_medium,large,clustered,medium,202707201,98765,grasp_vnd,success,True,16.041078030682854,0.2809466999897267,0.2809454999951413,s13;s16;s30;s32;s33;s4;s49;s51;s54;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,16.041078030682854,True,True,
large_clustered_medium_002,large_clustered_medium,large,clustered,medium,202707202,42,grasp_vnd,success,True,28.982889053774784,0.2785341999988304,0.2785330000042449,s12;s14;s2;s27;s32;s40;s55;s56;s68;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,28.982889053774784,True,True,
large_clustered_medium_002,large_clustered_medium,large,clustered,medium,202707202,123,grasp_vnd,success,True,28.982889053774784,0.282844200002728,0.2828427999920677,s12;s14;s2;s27;s32;s40;s55;s56;s68;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,28.982889053774784,True,True,
large_clustered_medium_002,large_clustered_medium,large,clustered,medium,202707202,2026,grasp_vnd,success,True,28.982889053774784,0.2833188999939011,0.2833176999993156,s12;s14;s2;s27;s32;s40;s55;s56;s68;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,28.982889053774784,True,True,
large_clustered_medium_002,large_clustered_medium,large,clustered,medium,202707202,31415,grasp_vnd,success,True,28.982889053774784,0.2943346000101883,0.2943335000018123,s12;s14;s2;s27;s32;s40;s55;s56;s68;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,28.982889053774784,True,True,
large_clustered_medium_002,large_clustered_medium,large,clustered,medium,202707202,98765,grasp_vnd,success,True,28.982889053774784,0.2868277999950805,0.286826800002018,s12;s14;s2;s27;s32;s40;s55;s56;s68;s75,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,28.982889053774784,True,True,
large_clustered_medium_003,large_clustered_medium,large,clustered,medium,202707203,42,grasp_vnd,success,True,26.582509088647072,0.2859555000031832,0.2859544000093592,s24;s35;s42;s45;s47;s50;s56;s67;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.582509088647072,True,True,
large_clustered_medium_003,large_clustered_medium,large,clustered,medium,202707203,123,grasp_vnd,success,True,26.582509088647072,0.2871773999941069,0.28717609999876,s24;s35;s42;s45;s47;s50;s56;s67;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.582509088647072,True,True,
large_clustered_medium_003,large_clustered_medium,large,clustered,medium,202707203,2026,grasp_vnd,success,True,26.582509088647072,0.2876610999956028,0.2876600000017788,s24;s35;s42;s45;s47;s50;s56;s67;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.582509088647072,True,True,
large_clustered_medium_003,large_clustered_medium,large,clustered,medium,202707203,31415,grasp_vnd,success,True,26.582509088647072,0.2782811000070069,0.2782799999986309,s24;s35;s42;s45;s47;s50;s56;s67;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.582509088647072,True,True,
large_clustered_medium_003,large_clustered_medium,large,clustered,medium,202707203,98765,grasp_vnd,success,True,26.582509088647072,0.2852188000106253,0.2852176000014879,s24;s35;s42;s45;s47;s50;s56;s67;s75;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.582509088647072,True,True,
large_clustered_medium_004,large_clustered_medium,large,clustered,medium,202707204,42,grasp_vnd,success,True,25.62386730516617,0.2824481999996351,0.2824468999897362,s17;s22;s24;s28;s35;s55;s56;s57;s61;s63,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.62386730516617,True,True,
large_clustered_medium_004,large_clustered_medium,large,clustered,medium,202707204,123,grasp_vnd,success,True,25.62386730516617,0.2837421000003814,0.283740900005796,s17;s22;s24;s28;s35;s55;s56;s57;s61;s63,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.62386730516617,True,True,
large_clustered_medium_004,large_clustered_medium,large,clustered,medium,202707204,2026,grasp_vnd,success,True,25.62386730516617,0.2843643999949563,0.284362799997325,s17;s22;s24;s28;s35;s55;s56;s57;s61;s63,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.62386730516617,True,True,
large_clustered_medium_004,large_clustered_medium,large,clustered,medium,202707204,31415,grasp_vnd,success,True,25.62386730516617,0.2983616999990772,0.2983595999976387,s17;s22;s24;s28;s35;s55;s56;s57;s61;s63,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.62386730516617,True,True,
large_clustered_medium_004,large_clustered_medium,large,clustered,medium,202707204,98765,grasp_vnd,success,True,25.62386730516617,0.2787283000070601,0.2787270999979228,s17;s22;s24;s28;s35;s55;s56;s57;s61;s63,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.62386730516617,True,True,
large_clustered_medium_005,large_clustered_medium,large,clustered,medium,202707205,42,grasp_vnd,success,True,34.03990694256856,0.2841458000038983,0.2841439000039827,s32;s44;s45;s50;s53;s59;s64;s67;s68;s70,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,34.03990694256856,True,True,
large_clustered_medium_005,large_clustered_medium,large,clustered,medium,202707205,123,grasp_vnd,success,True,34.03990694256856,0.2870280999923125,0.287026899997727,s32;s44;s45;s50;s53;s59;s64;s67;s68;s70,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,34.03990694256856,True,True,
large_clustered_medium_005,large_clustered_medium,large,clustered,medium,202707205,2026,grasp_vnd,success,True,34.03990694256856,0.2855027000041445,0.2855014000087976,s32;s44;s45;s50;s53;s59;s64;s67;s68;s70,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,34.03990694256856,True,True,
large_clustered_medium_005,large_clustered_medium,large,clustered,medium,202707205,31415,grasp_vnd,success,True,34.03990694256856,0.2861730000004172,0.2861717000050703,s32;s44;s45;s50;s53;s59;s64;s67;s68;s70,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,34.03990694256856,True,True,
large_clustered_medium_005,large_clustered_medium,large,clustered,medium,202707205,98765,grasp_vnd,success,True,34.03990694256856,0.2845821999944746,0.2845809999998892,s32;s44;s45;s50;s53;s59;s64;s67;s68;s70,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,34.03990694256856,True,True,
large_clustered_loose_001,large_clustered_loose,large,clustered,loose,202717201,42,grasp_vnd,success,True,26.048475057197457,0.2815346999996109,0.2815336000057868,s21;s27;s28;s37;s38;s55;s58;s62;s72;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.048475057197457,True,True,
large_clustered_loose_001,large_clustered_loose,large,clustered,loose,202717201,123,grasp_vnd,success,True,26.048475057197457,0.2828005999908782,0.2827991999947699,s21;s27;s28;s37;s38;s55;s58;s62;s72;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.048475057197457,True,True,
large_clustered_loose_001,large_clustered_loose,large,clustered,loose,202717201,2026,grasp_vnd,success,True,26.048475057197457,0.2871150999999372,0.2871139000053517,s21;s27;s28;s37;s38;s55;s58;s62;s72;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.048475057197457,True,True,
large_clustered_loose_001,large_clustered_loose,large,clustered,loose,202717201,31415,grasp_vnd,success,True,26.048475057197457,0.2857045999990077,0.2857034000044223,s21;s27;s28;s37;s38;s55;s58;s62;s72;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.048475057197457,True,True,
large_clustered_loose_001,large_clustered_loose,large,clustered,loose,202717201,98765,grasp_vnd,success,True,26.048475057197457,0.2879141000012168,0.2879128999920795,s21;s27;s28;s37;s38;s55;s58;s62;s72;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,26.048475057197457,True,True,
